Title,URL,Likes,Views,Comments Count,Description,Published At,Channel ID,Channel Title
Daron Wint : The DC Mansion Murder,https://www.youtube.com/watch?v=p9DRA9xKCuA,10791,230484,829,"Daron Wint couldn't hold a job and couldn't stay out of trouble. He believed he was entitled to a windfall of money, but in order to get it, he would have to destroy a family.

You can listen to our Podcast by searching ""this is MONSTERS"":
Apple Podcasts
Google Podcasts
Amazon Podcasts
Stitcher
Spotify
Pocket Casts
Player FM
TuneIn
Radio Public

You can check out our NEW merch by shopping at
https://this-is-monsters.creator-spring.com

Facebook: https://www.facebook.com/thisismonsters
Twitter: https://twitter.com/thisis_monsters
Instagram: https://www.instagram.com/thisis_monsters/

If you are a victim of domestic abuse, please reach out to someone for help. Please call the national domestic abuse hotline at 1-800-799-SAFE. That’s 1-800-799-7233 or go to thehotline.org to chat with someone online. This website is set up so that at any time, hitting the escape key twice will instantly take your browser to a google search page. In the event the abuser is nearby, you can ensure that you don’t get caught trying to get help.

If you are having feelings of harming yourself or someone else or even just need someone to talk to, please contact your local mental health facility, call 911 or call Mental Health America who operate the National Suicide Prevention Lifeline at 1-800-273-TALK. That’s 1-800-273-8255. They’re available 24 hours a day, 7 days a week.",2022-09-22T07:00:13Z,UC43NNGKNN6I3KqT963L6o6Q,this is MONSTERS
MD teacher assaulted by student; teens robbed for pricey shoes | Crime in the DMV,https://www.youtube.com/watch?v=dE8-warxMq8,451,32680,256,"FOX 5 is keeping an eye on crime in your community. Here's a look at some of the most notable stories from across the DMV this week.
---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-10-21T00:48:58Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"2 people dead, 1 hurt in Maryland double shooting | NBC4 Washington",https://www.youtube.com/watch?v=cnFJx_GTJRY,260,30088,107,"Two people are dead in Rockville, Maryland after a shooting Thursday morning. Rockville and Laurel police are working together after they confirmed that Thursday's shooting was connected to a shooting that happened Wednesday night where a woman was shot in Laurel, Maryland. News4's Megan McGrath reports.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. The station leads the market in providing timely and breaking news and information in text, video and graphics across more than 15 platforms including NBCWashington.com, the NBC4 app, NBC4 streaming news channel, newsletters, and social media.

FOLLOW & STREAM NBC4 WASHINGTON

NBC4 News Streaming channel: https://www.nbcwashington.com/watch/
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Pluto TV, Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-08-29T16:06:31Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
"Person of Interest in Homicide, 300 block of K Street, SE, on June 22, 2019",https://www.youtube.com/watch?v=UNhQAIxmq94,0,25474,4,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating a person of interest in a Homicide which occurred in the 300 block of K Street, SE, on Saturday June 22, 2019 at approximately 3:18 PM. The subject was captured by nearby surveillance cameras.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community. Ref. CCN #19-108-940 

Anyone who can identify this individual or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE to 50411.

To learn more about the MPD Rewards program, please visit www.mpdc.dc.gov/rewards.",2019-08-15T15:04:17Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
Cold Case Profile #4: Homicide of Sharmell Robinson,https://www.youtube.com/watch?v=8VY8g2sFE4M,0,2886,5,"The Metropolitan Police Department's Homicide Cold Case Unit continues to investigate the murder of Sharmell Robinson that occurred on Saturday, March 2, 1996, in the 600 block of O Street, NW, in Washington, DC.
 
Anyone with information related to this murder is asked to contact Detective Todd Williams in the Cold Case Unit on (202) 727-9020 or (202) 277-4829.

The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia.

Anyone with information about this case is asked to call the police at (202) 727-9099. Additionally, anonymous information may be submitted to the department's TEXT TIP LINE by text messaging 50411.

To learn more about the MPD Rewards program, please visit www.mpdc.dc.gov/rewards.",2013-01-04T23:09:43Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
4 people shot following funeral for homicide victim in Northeast DC; police searching for suspects,https://www.youtube.com/watch?v=KLhGRZVVBZU,329,24836,248,"A deadly shooting outside of a D.C. funeral home. Police are on the hunt for the shooter or shooters who killed one man and seriously injured another man and two women. FOX 5’s Sierra Fox explains what happened. READ MORE: https://bit.ly/3KSYgq9

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2023-04-12T13:25:11Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
How the quadruple homicide manhunt unfolded,https://www.youtube.com/watch?v=wb3OfoZEK8c,11,3039,2,"Daron Dylon Wint is being charged with first-degree murder in the killings of a prominent D.C. businessman, his wife, their 10-year-old son and their housekeeper. The Post's Peter Hermann explains how dozens of police and federal authorities tracked Wint from Brooklyn to College Park and finally apprehended him in Northeast Washington late Thursday night.",2015-05-24T19:13:34Z,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post
"Suspect Sought in a Homicide: Unit Block of Chesapeake Street, Southeast",https://www.youtube.com/watch?v=fIrkOfWHQYg,0,3287,6,"Detectives from the Metropolitan Police Department’s Homicide Branch are seeking the public’s assistance in identifying a suspect in reference to a homicide that occurred on Tuesday, February 8, 2022, in the Unit block of Chesapeake Street, Southeast. 
 
At approximately 8:09 pm, members of the Seventh District responded to the listed location for the report of a shooting. Upon arrival, members located a juvenile male victim, inside of a vehicle, suffering from an apparent gunshot wound. DC Fire and EMS responded to the scene and transported the victim to a local hospital for treatment of life-threatening injuries.  On Friday, February 11, 2022, the victim succumbed to his injuries and was pronounced dead.
 
The decedent has been identified as 16 year-old DeShawn Francis, of Alexandria, VA.
 
A suspect was captured by a nearby surveillance camera and can be seen in the photos in the video.
 
The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons responsible for each homicide committed in the District of Columbia. Anyone with information about this case is asked to call the police at 202-727-9099. Additionally, anonymous information may be submitted to the department’s TEXT TIP LINE by sending a text message to 50411.",2022-02-16T20:14:11Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
Alexandria man&#39;s mysterious death ruled homicide 6 months later | NBC4 Washington,https://www.youtube.com/watch?v=dNkPyuUFOBU,37,1865,4,"Police recently announced an Alexandria, Virginia, man’s death in January was ruled a homicide. Northern Virginia Bureau Chief Julie Carey spoke with his mother.
_______
NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C., the country’s seventh largest television market. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/078e74931b225d7d9aea6fef6ecab43c/nbc-washington-dc-news

Instagram: http://nbc4dc.com/3HxYkYH
Facebook: http://nbc4dc.com/iD1GvRQ
Twitter: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2023-07-18T16:01:04Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
"Persons/Vehicle of Interest in Homicide, 4400 b/o Livingston Rd, SE, on August 8, 2018",https://www.youtube.com/watch?v=-Smw-Tv4nw0,0,8257,7,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating two persons and a vehicle  of interest in a Homicide which occurred in the 4400 block of Livingston Road, SE, on Wednesday, August 8, 2018, at approximately 12:27 AM. The vehicle was captured by nearby surveillance cameras.


DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community. Ref. CCN #18-131-155.

Anyone who can identify this individual or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE to 50411.

To learn more about the MPD Rewards program, please visit www.mpdc.dc.gov/rewards.",2018-08-31T00:44:20Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
"D.C.&#39;s Homicide Rate Soars, Outpaces the National Average",https://www.youtube.com/watch?v=gw1moHiZT6g,104,665,4,Lax punishments on gun-related crimes are a primary factor in increased gun violence because they create a plague of repeat offenders. D.C. courts are prime examples of how not to administer justice.,2019-01-29T22:00:08Z,UCnPV7QPHfuwwPBn_mvI_Hzw,NRATV
Mary Houston homicide investigation follows discovery of body in Northeast D.C.,https://www.youtube.com/watch?v=Me4h8gCRnKs,0,114,0,"Mary Houston homicide investigation follows discovery of body in Northeast D.C. http://bit.ly/1odZCvB

_______________
Stay up to date with our social media:

WJLA on Facebook: https://www.facebook.com/wjlatv/
WJLA on Twitter: https://twitter.com/ABC7News
Subscribe to WJLA on YouTube: https://www.youtube.com/channel/UCfIjR00qhYUFkbWIugAAbGg/?sub_confirmation=1

Daily News Playlist:  https://www.youtube.com/playlist?list=PLSvyoe-YmPKDGkW96ly8Qt_JR67erE_zt

For more information, visit https://wjla.com/

Have a news tip? Send it directly to us: 

Email us: newsdesk@wjla.com
Call the Newsroom: 703.236.9480

WJLA is the local ABC affiliate for the greater Washington DC area. From our studios in Arlington, VA ABC7 covers national and local news, sports, and weather.

#WJLA #abc7news #DCNews",2014-05-09T16:32:53Z,UCfIjR00qhYUFkbWIugAAbGg,ABC 7 News - WJLA
