Title,URL,Likes,Views,Comments Count,Description,Published At,Channel ID,Channel Title
Beyblade: Metal Fury - A Ray of Hope,https://www.youtube.com/watch?v=Vf5v7oMiA8U,22,0,0,"Gingka and his friends try to help Ryuga who has been badly hurt in a battle with Rago, but it appears they are too late to save him.  With Ryuga gone, Dynamis tells them that it means that Zeus barrier cannot be completed and now they cannot depend on any help from Mother Earth, they are on their own.",2013-09-23T20:19:39Z,UC632BmzY_PG1RvxitbyjFSA,Beyblade: Metal Fury
"Louças natalinas, bora fazer? 🌟 #feitoamao #pintura #decornatal #pratos #natal #christmaspainting",https://www.youtube.com/watch?v=MqoWukDVTH4,20827,165608,60,,2024-12-04T13:46:09Z,UChKRgmpoSj-9eRr5yZy8k3g,Jhenny Keller
Dearly Departed,https://www.youtube.com/watch?v=tf6dT8QDWfQ,2,0,0,"Princess impersonator Brittany needs a ball gown to top all ball gowns, while fifty-two-year-old Trula wants to be a princess for her second trip down the aisle.",2019-08-11T04:00:06Z,UCodz6DmoRfFP0Z60foP5KCA,Say Yes to the Dress: Northern Edition
"Nat King Cole, Bing Crosby, Frank Sinatra, D.Martin🌟Classic Christmas Music [12 Hour Fireplace Loop]",https://www.youtube.com/watch?v=Mc_KC93VfXQ,2572,441101,0,"Old Christmas Songs Playlist - Best Christmas Oldies Music by Nat King Cole, Bing Crosby, Frank Sinatra, D.Martin🌟Classic Christmas Music [12 Hour Fireplace Loop]
--
Top Christmas Songs Playlist 🎄 Classic Christmas Music with Fireplace 🎅🏼 Christmas Ambience
Top 100 Christmas Songs of All Time 🎄 🎄Christmas Music Playlist 2024
 Christmas Music 2023, Christmas Carols, Heavenly Christmas Music, Relaxing Music, Christmas Ambience
Merry Christmas 2023 🎷 Top Christmas Songs Playlist 2023 🤶️ Best Pop Christmas Songs Ever 🤶️ 🎷
Top 100 Christmas Songs of All Time 🎄 3 Hour Christmas Music Playlist
Top Christmas Songs Playlist 🎅🏼 Top Christmas Music Playlist 🎄 Merry Christmas 2023 🌟 Xmas Songs
Top 100 Christmas Songs Of All Time 🎅 Best Christmas Songs 🎄 Christmas songs - Carol of the Bells
Top 100 Christmas Songs Of All Time 🎅Best Christmas Songs Of All Time🎁 Santa Claus is Coming to Town
Top Christmas Songs Playlist 🎄 Classic Christmas Music with Fireplace 🎅🏼 Merry Christmas 2023
--
 • Top 100 Christmas Songs of All Time 🎄...  
🔔 If this music makes you happy , make sure to like ,subscribe & share it with others 
Thanks for watching!.. It's great to read your comment..We hope to make your days more beautiful with the music we share ! 
🔔 Please Share this Video on Social sites (Facebook, Google +, Twitter etc.) to more people could listen it! Have a nice day !
--------------------------------------------------------------------------------------------------------
#christmas #christmassongs #christmasmusic #christmasplaylist #christmassongsplaylist #topchristmassongs #topchristmassongsplaylist #christmassongs2024 #christmasmusicplaylist #popchristmassongs
Nat King Cole, Bing Crosby, Frank Sinatra, D.Martin 🌟 Classic Christmas Music [Full Album] [12 Hour Fireplace Loop]",2024-11-13T10:29:21Z,UCDumKAvTahvYYrFdRqhNWjw,Timeless Melody
한밤중 국회 앞에 계엄군과 군용 차량까지...&quot;믿을 수가 없네요&quot; / YTN,https://www.youtube.com/watch?v=gdgIVA36lXo,2788,324647,1462,"[앵커]
한국의 한밤중 계엄령 선포에 이어 몇 시간 뒤 국회의 해제 결의 소식을 외신들은 일제히 긴급뉴스로 전했습니다.

국회 앞에 등장한 계엄군과 군용차량 그리고 시위대의 모습들을 생생하게 전하며 한마디로 ""충격, 믿을 수 없다""고 보도했습니다.

박영진 기자가 보도합니다.

[기자]
한밤중 한국 대통령의 갑작스러운 계엄 선포는 우리 국민뿐 아니라 세계를 놀라게 했습니다.

외신들은 일제히 긴급뉴스로 전했습니다.

로이터통신은 이번 계엄선포가 ""1980년대 이후 민주적이라고 여겨온 한국에 큰 충격파를 던졌다""고 보도했습니다.

국회 상공엔 헬기가 뜨고, 국회 앞엔 군용차량이 등장해 시위대와 충돌하고, 계엄군은 유리창을 깨고 국회 안으로 진입하는

이 영화 같은 실제 상황을 전하는 CNN 기자는 ""믿을 수 없다""고 탄식합니다.

[마이크 발레리오 / CNN 기자 : 저는 지금 시위대 속에 있는데 군용 차량 두 대가 이곳을 빠져나가려고 하고 있습니다. 아, 여기 이걸 보세요. 믿을 수가 없네요.]

CNN은 ""한국의 정치가 오랫동안 분열됐고 당파적이었지만 민주주의 시대 그 어떤 지도자도 계엄령 선포까지 간 적은 없었다""면서 ""한국이 정치적 미지의 바다로 빠졌다""고 보도했습니다.

뉴욕타임스도 윤 대통령의 계엄선포는 ""정치적 교착 상태에 대한 이례적인 대응""이라고 평가하면서, 국회의 계엄 해제 의결에 대해 ""한국 의원들이 계엄령 종료를 요구하면서 대통령에 도전하는 투표를 했다""고 보도했습니다.

일본 언론과 중국 관영 매체들도 관련 소식을 발 빠르게 보도했습니다.

특히 중국 최대 검색 포털 바이두에서는 한국의 비상계엄 선포 소식이 검색어 1위에 오르기도 했습니다.

YTN 박영진입니다.


영상편집 : 이자은





YTN 박영진 (yjpark@ytn.co.kr)

※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0104_202412040658598450
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN 무단 전재, 재배포금지 및 AI 데이터 활용 금지",2024-12-03T22:07:44Z,UChlgI3UHCOnwUGzWzbJ3H5w, YTN
😲ithana perukku ore nerathula birthday va ...#shorts #trending #viralvideo,https://www.youtube.com/watch?v=hk7ZbcKlAtU,40797,671432,30,,2024-12-03T12:51:48Z,UCvWBS0Vds2x3ehaw7DdEg3w,Tharu's_passion
Aye Ishq e Junoon Episode 9 | Teaser | Ushna Shah | Sheheryar Munawar | ARY Digital,https://www.youtube.com/watch?v=Bi1BEy8SyO8,22469,2002151,315,"Watch all the episode of Aye Ishq e Junoon here 👉 https://www.youtube.com/playlist?list=PLb2aaNHUy_gGbfcGbIOIDbWmpXVpurgGh

Aye Ishq e Junoon Episode 9 | Teaser | Digitally Presented by Masters Paints , Foodpanda , Super Asia & VGOTEL | Ushna Shah | Sheheryar Munawar | 3 Dec 2024 | ARY Digital

The story delves into the complexities of love, betrayal, and the consequences of one impulsive decision that transforms the fate of every family member.

Cast:
Sheheryar Munawar, 
Ushna Shah, 
Shuja Asad, 
Mah e Nur Haider, 
Mahmood Aslam, 
Isra Ghazal, 
Shabbir Jan, 
Muhammad Ahmad, 
Furqan Qureshi, 
Kinza Malik and others. 

Writer: Sadia Akhter
Directed by: Qasim Ali Mureed

Watch Aye Ishq e Junoon Monday & Tuesday at 8:00 PM ARY Digital 

Subscribe: https://bit.ly/2PiWK68

#ayeishqejunoon 
#sheheryarmunawar
#ushnashah 

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.",2024-12-03T16:30:02Z,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital HD
Sandhya Raagam | Ep - 390 | Preview | Dec 04 2024 | Zee Tamil,https://www.youtube.com/watch?v=ZIkcT1ucm4g,3392,268042,31,"Click here to watch Popular videos of Zee Tamil ► https://www.youtube.com/playlist?list=PLjRBtkHHXJjQVw9OIQipmisubE1ruOG3r
Click here to watch All Full Episode on YouTube ► https://www.youtube.com/playlist?list=PLjRBtkHHXJjTJ0XhYgJEIjfoeQqrPQP9G
Click Here To Watch Full Episode on Zee5 ►https://zee5.onelink.me/RlQq/3qvv0n9c
Click Here to Subscribe Channel : https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Circumstances separate sisters Janaki and Sandhya. Fate brings Sandhya''s daughter| Maya| to Janaki''s house| but when Maya’s modern attitude influences Janaki''s daughter| it worries her.

To Free Download ZEE5 Mobile app click the link below
https://zee5.onelink.me/RlQq/be0f8316

Connect with Zee5 on Social Media
Facebook : http://bit.ly/Zee5FB
Instagram : http://bit.ly/Zee5HindiInsta
Twitter : http://bit.ly/Zee5twitter",2024-12-04T09:17:44Z,UC_wIGmvdyAQLtl-U2nHV9rg,Zee Tamil
잠수 탄 대통령…3시간 천하로 끝난 &#39;한밤 비상계엄&#39; #뉴스다 / JTBC News,https://www.youtube.com/watch?v=BOuK4mx9ScA,30685,1997812,10467,"0:00 3시간 천하로 끝난 '비상계엄'…대통령실 '무응답' 
1:57 [속보] 국회 본회의서 '비상계엄 해제' 가결
2:53 환하게 불켜진 국회…'계엄 선포 해제' 기다리는 시민들

※ JTBC News '뉴스다'는 '다' 모은 뉴스의 의미로, 정치·경제·사회·국제 등 시청자들의 다양한 관심사를 모아 전달하는 큐레이션 콘텐트입니다.

📌 시리즈 더 보기 https://youtube.com/playlist?list=PL3Eb1N33oAXhsGVRH6QUWoGk3q7PnhjtT

#윤석열 #비상계엄 #국회
📢 지금, 이슈의 현장을 실시간으로!
☞JTBC 모바일라이브 시청하기 https://www.youtube.com/@jtbc_news/streams

☞JTBC유튜브 구독하기 (https://www.youtube.com/user/JTBC10news)
☞JTBC유튜브 커뮤니티 (https://www.youtube.com/user/JTBC10news/community)

#JTBC뉴스 공식 페이지 https://news.jtbc.co.kr

페이스북 https://www.facebook.com/jtbcnews
X(트위터) https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://news.jtbc.co.kr/report
방송사 : JTBC (https://jtbc.co.kr)환하게 불켜진 국회…'계엄 선포 해제' 기다리는 시민들",2024-12-03T18:03:48Z,UCsU-I-vHLiaMfV_ceaYz5rQ,JTBC News
계엄 회의 박차고 나온 법무부 감찰관‥&quot;내란죄 끝까지 책임 물어야&quot; (2024.12.04/뉴스데스크/MBC),https://www.youtube.com/watch?v=VKaSnCuJMEY,33757,782036,4191,"어제 한 법무부 고위 간부는 계엄 관련 회의에 참석할 수 없다며 그대로 나와 사표를 던졌습니다. 윤석열 대통령의 검사 후배인 류혁 감찰관인데요. 류혁 감찰관은 MBC와의 인터뷰에서 공무원이라 해도 위법한 지시는 따르면 안 된다고 했습니다.

https://imnews.imbc.com/replay/2024/nwdesk/article/6663266_36515.html

#계엄회의 #법무부감찰관, #류혁, #MBC #뉴스 #뉴스데스크 #MBC뉴스 #뉴스투데이
ㅤ
ⓒ MBC & iMBC 무단 전재, 재배포 및 이용(AI학습 포함)금지",2024-12-04T11:44:17Z,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS
Savaşın ayırdığı Halepli kardeşler 7 yıl sonra kavuştu #halep #suriye #shorts,https://www.youtube.com/watch?v=il4mEjaqMwY,8045,122486,328,"Hoş geldin! Burası; haberi, hikayeyi, toplumsal meseleleri, küresel krizi, politikayı anladığın yer.

TVNET bir haber kanalından daha fazlası. Dijital dünyadan uzak kalmadık. Belgesel serileri, özel içerikler ve infografiklerle dijital medyada biz de varız.

Abone olarak tüm gelişmelerden anında haberdar olabilirsin:
https://bit.ly/39apwOp

TVNET'i sosyal medyadan takip et! 

https://www.instagram.com/tvnet/
https://twitter.com/tvnet
https://www.facebook.com/tvnet
https://www.tiktok.com/@tvnet
https://youtube.com/@parapolitik
https://www.tvnet.com.tr",2024-12-04T06:20:39Z,UC8rh34IlJTN0lDZlTwzWzjg,TVNET
&quot;The Hidden Secret Behind Team India’s New Cricket Jersey!&quot;,https://www.youtube.com/watch?v=yNnj9Lzx7Q8,21550,164752,54,"Subscribe Now to Instagyan - https://www.youtube.com/@InstaGyan1 
Follow Instagyan on - 

Instagram - https://www.instagram.com/instagyan360

Facebook - https://www.facebook.com/instagyan360

Pinterest - https://in.pinterest.com/instagyan30/

X- https://twitter.com/Instagyan556598

LinkedIn: https://www.linkedin.com/in/insta-gyan-7626a4220/

Threads: https://www.threads.net/@instagyan360 

 ‎Follow the Instagyan  channel on WhatsApp: https://whatsapp.com/channel/0029VaBMCgr7oQhh9k5fqw3b

Telegram: t.me/instagyan1",2024-12-03T12:31:02Z,UCJRFMUGKouCWrNprJD3kaOA,InstaGyan 
MINECRAFT Things at DIFFERENT AGES (Funny),https://www.youtube.com/watch?v=Gv0WNYz_d6U,8901,457597,1345,"Reacting to how Minecraft is played at different ages! Which age are you?!

Play Minecraft with ME and be IN VIDEOS! 😝 Just click the 'JOIN' button here ▶
https://www.youtube.com/channel/UC-g_O9HWb5B0rVDG1hLd5Hw/join

👕 Buy EYmerch: https://eystreem.store/ 
🎮 My Minecraft Server Address: play.eyserver.com
You can join this server on Bedrock Edition (Phones, Consoles and Tablets) and Java Edition (PC and Mac)
❤️ Tik Tok: https://direct.me/eystreem
👻 Snapchat: https://www.snapchat.com/add/eystreemsnap
📷 Instagram: https://direct.me/eystreem
📧 Email: ey@spawnpointmedia.com

💙 Huge thanks and credit to these awesome creators for inspiring today's video: https://docs.google.com/document/d/1_UilMRDHRNSZ3VyzxhW0fQ6_T5GfizFUlMGCI20vPGI/edit?usp=sharing
🎵 Music from: http://share.epidemicsound.com/wn87w

#Eystreem #Reaction",2024-11-28T01:00:15Z,UCcX0VwKvhbfzrPJtlugegBg,EYreacts
"Gerak Cepat! Prabowo Beri Modal Usaha ke Penjual Es Teh usai Dihina Gus Miftah, Sunhaji Berkaca-kaca",https://www.youtube.com/watch?v=nDzYHcLC2gQ,2092,173359,1052,"Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-VIDEO.COM - Presiden Prabowo Subianto gerak cepat mengirim bantuan ke Sunhaji, penjual es teh yang dihina Gus Miftah. 

Adapun bantuan berupa modal usaha itu diberikan langsung ke Sunhaji. 

Momen pemberian bantuan modal usaha itu diungah di Instagram story Gerindra pada Rabu (4/12). 

Dinarasikan, Prabowo mengirim utusan yakni admin Partai Gerindra untuk memberikan bantuan tersebut. 

Lantas, admin Partai Gerindra menelepon utusannya untuk datang ke rumah Sunhaji.

Dalam video itu terlihat pria berkemeja putih memberikan segepok uang tunai yang tak diketahui jumlahnya. 

Ia menegaskan Presiden Prabowo tidak sepakat dengan kata-kata yang dilontarkan Gus Miftah. 

Dengan mata berkaca-kaca, Sunhaji mengucapkan terima kasi kepada Prabowo yang telah memberikan bantuan kepadanya. 

Sunhaji pun mendoakan agar Prabowo diberi keberkahan. 

(Tribun-Video.com)

Program: Tribunnews Update
Host: Maria Nanda Ayu Saputri 
Editor Video: Ni'amu Shoim Assari Alfani
Uploader: Tri Hantoro

#prabowosubianto #gusmiftah #gusmiftahmintamaaf #penjualesteh",2024-12-04T10:59:48Z,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews
😍 Captain Virat Kohli is Back ♥ #shorts,https://www.youtube.com/watch?v=I5B00eHcpls,38535,273013,405,"😍Captain Virat Kohli is Back ♥ #shorts 



#cricket 
#viratkohli 
#kingkohli 
#jacobbethell
#rcb
#rcbfans 
#cricketnews",2024-12-03T16:17:39Z,UC36HWLYIED8vFmDgeWvVwGw,Explainers
"ধারাবাহিক নাটক - হাবুর স্কলারশিপ পর্ব ১৫৩ | Habur Scholarship EP 153 | Ahona Rahman, Rashed Shemanto",https://www.youtube.com/watch?v=Bj7usBqAYP4,17120,464353,533,"ধারাবাহিক নাটক
হাবুর স্কলারশিপ
পর্ব -  ১৫৩
গল্পঃ টিপু আলম মিলন
চিত্রনাট্য: আহসান আলমগীর, সুবাতা রাহিক জারিফা
পরিচালনা: আল হাজেন
অভিনয়: রাশেদ সীমান্ত, তানজিকা আমিন, মৌসুমি হামিদ, নেহা মনি, ওয়ালিউল হক রুমি, অহনা রহমান, লাবণ্য লিজা, শিশির আহমেদ, মোমেনা চৌধুরী, বিনয় ভদ্র, শফিক খান দিলু, সাইকা আহমেদ, হায়দার আলী, মফিজুল ইসলাম মিলন, নিলা ইসলাম, ফাতেমা হীরা, জামাল রাজা, ম.আ. সালাম, নিজাম উদ্দিন,  জামাল রাজা, সাজ্জাদ সাজু, শেখ মাহবুব, নুর এ  কাঞ্চন, লাল মিয়া, জুলহাস, সাগর।


Serial Drama
Habur Scholarship
Episode - 153
Story: Tipu Alam Milon
Screenplay: Ahsan Alamgir, Subata Rahik Jarifa
Direction: Al Hajen
Cast: Rashed Shemanto, Tanzika Amin, Ahona Rahman, Neha Moni, Waliul Haque Rumi, Moushumi Hamid, Labonno Liza, Shishir Ahmed, Momena Chowdhury, Shafiq Khan Dilu, Saika Ahmed, Haydar Ali, Nila Islam, Fatema Hira, Binoy Vodro, Jamal Raza, M.A. Salam, Nizam Uddin, Nur e Kanchon, Jamal Raza, Sajjad Saju, Sheikh Mahbub, Lal Mia, Mofijul Islam Milon, Julhas, Sagor.


-----------------------------------------------------------------------------------------------------
Watch other episodes:
✓ Habur Scholarship - EP 152 ► https://youtu.be/7EZpbJFHQ98
✓ Habur Scholarship - EP 151 ► https://youtu.be/vhLjkfYSGxo
✓ Habur Scholarship - EP 150 ► https://youtu.be/oWuFd8RXSgc
✓ Habur Scholarship - EP 149 ► https://youtu.be/JjezdBJX2M4
✓ Habur Scholarship - EP 148 ► https://youtu.be/4DXseqKh2uE
✓ Habur Scholarship - EP 147 ► https://youtu.be/O0zmxyrMlW8


-----------------------------------------------------------------------------------------------------
#haburscholarship 
#dramaserial
#megadrama 
#funnydrama
#comedydrama
#natokserial 
#hasir_natok 
#dramaserial
#rashedshemantodrama 
#tanzikaamin 
#ahonarahman 
#serialdramaahonarahman
#banglaromanticnatok  
#habursholarship3
#rashedsimantodrama 
#allcomedydrama 
#familyshow 
#familyserial
#comedyserial 
#rashedsimantocomedy
#haburscholarshipfunnydrama
#tanjikanatok
#midenterprise 
#rashedsemantodrama
#haburscholarshipnatok 
#ahonabestdrama
#midmedianatok 


---------------------------------------------------------------------
All Rights Reserved By Mid Media.",2024-12-04T13:00:12Z,UCSzRCcrVNC6yXV7hkKJv5Jw,Mid Enterprise
